text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
aneurysm	aneurysm	ax . n y u . r i dz m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n y u . r i jh m
angel	angel	e n . dz ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . jh ax l
angela	angela	e n . dz i . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . jh i . l aa
angelina	angelina	e n . dz e . l i . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . jh e . l i . n aa
angell	angell	e n . dz e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . jh e l
angelo	angelo	y aa n . dz e . l o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=y aa n . jh e . l o
angelov	angelov	e n . dz i . l o b		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . jh i . l o b
anger	anger	e ng . g ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e ng . g ax r
angkor	angkor	y aa ng . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=y aa ng . k ax r
angling	angling	e ng . l i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e ng . l i ng
anil	anil	ax . n i l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n i l
animal	animal	e . n i . m ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n i . m ax l
animals	animals	e . n i . m ax l s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n i . m ax l s
animated	animated	e . n i . m e . tx e dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n i . m e . tt e dd
animation	animation	e . n i . m e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n i . m e . s ax n
animator	animator	e . n i . m e . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n i . m e . tt ax r
anita	anita	ax . n i . t aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n i . t aa
anixter	anixter	y aa . n i k s . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=y aa . n i k s . tt ax r
anjaan	anjaan	ax n . dz aa n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax n . jh aa n
ankit	ankit	ax ng . k i tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax ng . k i tt
anmol	anmol	ax n . m o l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax n . m o l
anna	anna	ax n . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax n . n aa
annandale	annandale	aa . n ax n . d ax . l e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . n ax n . d ax . l e
annotation	annotation	e . n o . tx e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n o . tt e . s ax n
announcer	announcer	ax . n aaw n . s ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n aaw n . s ax r
anonymus	anonymus	e . n o . n i . m ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . n o . n i . m ax s
anoushka	anoushka	ax . n u s . k aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u s . k aa
answering	answering	aa n . s ax . r i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa n . s ax . r i ng
answers	answers	aa n . s ax r s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa n . s ax r s
ant	ant	e n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n tt
antacid	antacid	e n . tx aa . s i dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt aa . s i dd
antenna	antenna	e n . tx e . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt e . n aa
anthem	anthem	e n . th ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . th ax m
antiderivative	antiderivative	e n . tx i . dx e . r i . bh e . tx i bh		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . dd e . r i . bh e . tt i bh
antidote	antidote	e n . tx i . dx o tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . dd o tt
antipsychotic	antipsychotic	e n . tx i . s aaj . k o . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . s aaj . k o . tt i k
antique	antique	e n . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i k
antiserum	antiserum	e n . tx i . s e . r ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . s e . r ax m
antisocial	antisocial	e n . tx i . s o . s ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . s o . s ax l
antivirus	antivirus	e n . tx i . bh aaj . r ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e n . tt i . bh aaj . r ax s
anuja	anuja	ax . n u . dz aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u . jh aa
anup	anup	ax . n u p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u p
anupam	anupam	ax . n u . p ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u . p ax m
anupama	anupama	ax . n u . p ax . m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u . p ax . m aa
anurag	anurag	ax . n u . r aa g		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . n u . r aa g
aortic	aortic	e . o r . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . o r . tt i k
apache	apache	ax . p aa . ts e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . p aa . ts e
aparna	aparna	ax . p ax r . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . p ax r . n aa
apartment	apartment	ax . p aa r tx . m e n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . p aa r tt . m e n tt
ape	ape	e p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p
apical	apical	e . p i . k ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . p i . k ax l
aplastic	aplastic	e . p l aa s . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . p l aa s . tt i k
apocalypse	apocalypse	e . p o . k y aa . l i p s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . p o . k y aa . l i p s
appearance	appearance	ax . p i . y ax . r e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . p i . y ax . r e n s
appendage	appendage	ax . p e n . d e dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . p e n . d e jh
appetite	appetite	e p . p e . tx aaj tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p . p e . tt aaj tt
applause	applause	ax p . p l aaw s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax p . p l aaw s
apple	apple	e p . p ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p . p ax l
applegate	applegate	e p . p ax l . g e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p . p ax l . g e tt
appliance	appliance	ax p . p l aa . e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax p . p l aa . e n s
application	application	e p . p l i . k e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p . p l i . k e . s ax n
applied	applied	ax p . p l aaj dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax p . p l aaj dd
approach	approach	ax p . p r o ts		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax p . p r o ts
approximation	approximation	e p . p r o k . s i . m e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p . p r o k . s i . m e . s ax n
apps	apps	e p s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e p s
aquaman	aquaman	ax k . k w aa . m e n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax k . k w aa . m e n
aquarium	aquarium	ax k . k w e . r i . y ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax k . k w e . r i . y ax m
aquarius	aquarius	ax k . k w aa . r i . y ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax k . k w aa . r i . y ax s
aquatic	aquatic	ax k . k w e . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax k . k w e . tt i k
arabia	arabia	ax . r ax . b i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r ax . b i . y aa
arabian	arabian	ax . r ax . b i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r ax . b i . y ax n
arabic	arabic	ax . r ax . b i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r ax . b i k
aradhya	aradhya	aa . r aa d . dh y ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . r aa d . dh y ax
aramark	aramark	aa . r aa . m aa r k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . r aa . m aa r k
arc	arc	aa r k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r k
arch	arch	aa r k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r k
archer	archer	aa r . ts ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . ts ax r
architecture	architecture	aa r . k i . tx e k . ts ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . k i . tt e k . ts ax r
archive	archive	aa r . k aaj bh		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . k aaj bh
are	are	aa r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r
area	area	e . r i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . r i . y aa
areas	areas	e . r i . y aa dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . r i . y aa jh
argentine	argentine	ax r . dz e n . tx aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . jh e n . tt aaj n
argipressin	argipressin	aa r . g i . p r e . s i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . g i . p r e . s i n
aria	aria	aa . r i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . r i . y aa
arial	arial	e . r i . y ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . r i . y ax l
arithmetic	arithmetic	aa r th . m y aa . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r th . m y aa . tt i k
arjit	arjit	ax r . dz i t		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . jh i t
arjun	arjun	ax r . dz u n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . jh u n
armaan	armaan	ax r . m aa n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . m aa n
armed	armed	aa r m dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r m dd
armigera	armigera	aa r . m i . g e . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . m i . g e . r aa
arnold	arnold	aa r . n o l dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . n o l dd
arora	arora	ax . r o . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r o . r aa
arpachshad	arpachshad	aa r . p aa ts . s aa d		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . p aa ts . s aa d
arpan	arpan	ax r . p ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . p ax n
arrest	arrest	ax . r e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r e s tt
arrow	arrow	e . r o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . r o
art	art	aa r tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r tt
artemisia	artemisia	aa r . tx ax . m i . dz i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . tt ax . m i . jh i . y aa
arterial	arterial	aa r . tx e . r i . y ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . tt e . r i . y ax l
arthur	arthur	aa r . th ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . th ax r
artificial	artificial	aa r . tx i . ph i . s i . y ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . tt i . ph i . s i . y ax l
artistic	artistic	aa r . tx i s . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . tt i s . tt i k
arts	arts	aa r tx s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r tt s
arun	arun	ax . r u n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r u n
aruna	aruna	ax . r u . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r u . nn aa
arunachal	arunachal	ax . r u . n aa . ts ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r u . nn aa . ts ax l
arunima	arunima	ax . r u . n i . m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . r u . n i . m aa
arvid	arvid	ax r . b i d		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . b i d
arvind	arvind	ax r . b i n d		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax r . b i n d
aryabhata	aryabhata	aa r . y ax . bh ax tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . y ax . bh ax tt
aryan	aryan	aa r . r y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa r . r y ax n
ascus	ascus	aa s . k u s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa s . k u s
ash	ash	e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e s
asha	asha	aa . s aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . s aa
ashish	ashish	aa . s i s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . s i s
ashland	ashland	y aa s . l y aa n dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=y aa s . l y aa n dd
ashok	ashok	ax . s o k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . s o k
ashoka	ashoka	ax . s o . k aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . s o . k aa
ashram	ashram	aa s . s r ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa s . s r ax m
asia	asia	e . s i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s i . y aa
asian	asian	e . s i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s i . y ax n
aspect	aspect	aa s . p e k tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa s . p e k tt
aspire	aspire	ax s . p aa . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax s . p aa . y ax r
assam	assam	aa . s aa m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . s aa m
assamese	assamese	aa . s aa . m i dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa . s aa . m i jh
assault	assault	ax . s ax l tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . s ax l tt
assertion	assertion	e . s ax r tx . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s ax r tt . s ax n
assignment	assignment	ax . s aaj n . m e n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . s aaj n . m e n tt
assurance	assurance	e . s u . r e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s u . r e n s
assurant	assurant	e . s y u . r ax n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s y u . r ax n tt
astha	astha	aa s . th aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa s . th aa
asthma	asthma	aa dz . m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa jh . m aa
astronautics	astronautics	e s . tx r o . n axw . tx i k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e s . tt r o . n axw . tt i k s
astrophysics	astrophysics	ax s . tx r o . ph i . dz i k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax s . tt r o . ph i . jh i k s
asuna	asuna	ax . s u . n ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . s u . n ax
asus	asus	e . s ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s ax s
asystole	asystole	e . s i s . tx o l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . s i s . tt o l
atalanta	atalanta	e tx . l aa n . tx aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e tt . l aa n . tt aa
athlete	athlete	e th . l e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e th . l e tt
athletic	athletic	e th . l e . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e th . l e . tt i k
atkins	atkins	e tx . k i n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e tt . k i n s
atlantic	atlantic	e tx . l aa n . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e tt . l aa n . tt i k
atmosphere	atmosphere	e tx . m ax s . ph i . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e tt . m ax s . ph i . y ax r
atmospheric	atmospheric	e tx . m ax s . ph e . r i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e tt . m ax s . ph e . r i k
atomic	atomic	e . tx o . m i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . tt o . m i k
attack	attack	ax . tx y aa k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . tt y aa k
attariya	attariya	ax t . t ax . r i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax t . t ax . r i . y aa
attraction	attraction	e . tx r y aa k . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . tt r y aa k . s ax n
attribution	attribution	e . tx r i . b y u . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e . tt r i . b y u . s ax n
atypical	atypical	ax . tx i . p i . k ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . tt i . p i . k ax l
auckland	auckland	ax k . l y aa n dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax k . l y aa n dd
audio	audio	ax . dx i . y o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . dd i . y o
audit	audit	ax . dx i tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . dd i tt
auditor	auditor	ax . dx i . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . dd i . tt ax r
august	august	ax . g ax s t		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . g ax s t
augusta	augusta	ax . g ax s . tx ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=ax . g ax s . tt ax
aung	aung	aa ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=aa ng
